,Question,Model_Response,vader_scores,compound,ROBERTA_score,gpt_4_mini_score
868,How will you restore trust in government and ensure transparency in your administration?,"one of the problems in cutting down the powers of the executive branch, or limiting them, was because so much authority was exercised behind locked doors. Now, in my town hall meetings, when I go to these  last two nights I was in two  I always take","{'neg': 0.09, 'neu': 0.876, 'pos': 0.034, 'compound': -0.3862}",-0.3862,-0.5856222305446863,0.0
869,How will you restore trust in government and ensure transparency in your administration?,"a poll. I ask, How many believe, you think, the President has too much power? And always, the answer comes back, Yes, he has too much power. And, oh, I fall into a trance and pretend that I agree with them. When theyre finished, I wake up, and I say,","{'neg': 0.03, 'neu': 0.858, 'pos': 0.112, 'compound': 0.5859}",0.5859,-0.2288670092821121,-0.5
870,How will you restore trust in government and ensure transparency in your administration?,"Bill? And a voice from the side says, Yes, Mr. President? I say, Bill, do you happen to have the schedule for tomorrow morning? And they say, Yes, sir. I say, Oh, good. Would you mind telling me how the hell  if I have too much power, how come I dont","{'neg': 0.083, 'neu': 0.758, 'pos': 0.159, 'compound': 0.5007}",0.5007,-0.3158442750573158,0.1
871,How will you restore trust in government and ensure transparency in your administration?,"have a single thing to say about the schedule? And, yes, I think Ive got something to say on that. We use planes, we use cars. So, now what weve been observing, in Spirit of 76 we coined that name. This is a movement by the American people. But we","{'neg': 0.0, 'neu': 0.934, 'pos': 0.066, 'compound': 0.296}",0.296,-0.0630556344985961,0.2
872,How will you restore trust in government and ensure transparency in your administration?,"said that, yes, when we get back there were going to have a lot of hearings. And the first hearing is going to be, against the wall on the Cabinet room table, myself, and the vice president, and the attorney general. And were going to have a hearing","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.4019}",0.4019,-0.0464589968323707,0.0
873,How will you restore trust in government and ensure transparency in your administration?,"on the violation of the law prohibiting the taping of a phone conversation without consent of one or both parties. And the first thing were going to have to do is to liberate from my pocket, Oval Office papers, all documents, all speeches, all of the","{'neg': 0.098, 'neu': 0.847, 'pos': 0.054, 'compound': -0.2883}",-0.2883,-0.4224046021699905,-0.5
874,How will you restore trust in government and ensure transparency in your administration?,"things that I was involved with, in two and a half facilities years. Therein is the Executive privilege that I think is the problem  and makes wall after wall, door after door, locks on everything involved  that gives power that supposedly we","{'neg': 0.064, 'neu': 0.877, 'pos': 0.059, 'compound': -0.0516}",-0.0516,-0.5440220944583416,-0.5
875,How will you restore trust in government and ensure transparency in your administration?,"shouldnt have. So, yes, I will believe  or I will agree to, and will be very happy about, disclosing everything that I could disclose and relieve that tension, and start picking up and letting go of some of the powers that shouldnt be there. Thank","{'neg': 0.133, 'neu': 0.694, 'pos': 0.173, 'compound': 0.4781}",0.4781,0.5902463980019093,0.3
876,How will you restore trust in government and ensure transparency in your administration?,you.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0558126270771026,0.0
877,What policies will you pursue to ensure equality and protect the rights of all Americans?,"I have a track record the first four years that gives you a pretty good idea of what I would do in the next four. These are the most important issues that face us, and I have had one term already in which to respond to them. I have issued more","{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8016}",0.8016,0.5509997829794884,0.5
878,What policies will you pursue to ensure equality and protect the rights of all Americans?,"executive orders in behalf of the disabled an helping the disabled than had been issued up to the time I entered office. I helped uh uh uh get through the Congress of the United States uh new regulations for the architect, uh requiring that all","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.6124}",0.6124,0.1498655974864959,0.2
879,What policies will you pursue to ensure equality and protect the rights of all Americans?,"public buildings, built by the public uh uh uh sector, must be accessible to the disabled, to the physically handicapped uh uh gotta lotta new programs there. But let me go uh mention this  I forgot last night  the uh oh yes; I wanted to get in also","{'neg': 0.0, 'neu': 0.927, 'pos': 0.073, 'compound': 0.5499}",0.5499,0.2639464661478996,0.0
880,What policies will you pursue to ensure equality and protect the rights of all Americans?,"your problem with uh gay rights. That uh the position Ive taken does not uh specifically discriminate against any group. Its a question of uh protecting life, and under our Chapter uh under our Federal regulations, uh living in the same house is not","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.1566405370831489,0.0
881,What policies will you pursue to ensure equality and protect the rights of all Americans?,"the same thing as being married. Now  Ive already uh also asked for a hundred thousand  300 thousand more police officers, added more than half a billion dollars this year to help local communities with drug programs, and emphasis has been on the","{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.4019}",0.4019,7.465481758117676e-05,0.1
882,What policies will you pursue to ensure equality and protect the rights of all Americans?,"prevention and treatment. There is not enough darum. I wish that there were, for interdiction  that is, heck of a lotta drugs coming in here and not vielen. Its gotta be stamped out at the source, with the help of other countries; its gotta be","{'neg': 0.049, 'neu': 0.892, 'pos': 0.059, 'compound': 0.1134}",0.1134,-0.5668148063123226,-0.2
883,What policies will you pursue to ensure equality and protect the rights of all Americans?,"interdicted, got to stop it from coming in.","{'neg': 0.239, 'neu': 0.761, 'pos': 0.0, 'compound': -0.296}",-0.296,-0.4073682464659214,-0.5
884,How will you lead the country through challenges and unite Americans with differing perspectives?,"The winner of this debate, if there is one, is gonna rub some Republicans nose in it tonight, because were gonna say all the things you can say against Jimmy Carter. And, you know, we cant expect to have Canada our neighbor, with a Prime Minister who","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.5859}",0.5859,-0.5893851444125175,-0.5
885,How will you lead the country through challenges and unite Americans with differing perspectives?,"is a liberal leftist. We have done America a disservice, too many dont knows there that should know. And, to me, Jim, this whole question of were not uh- were too divided, this President  he  he almost seduced me on this one some time ago, and I said","{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.2975}",-0.2975,-0.7977484920993447,-0.5
886,How will you lead the country through challenges and unite Americans with differing perspectives?,"to him, Mr. President, I dont disagree with one word you were saying, but basically, its an excuse. Its an excuse for not doing the things that you ought to do Lionel Trilling, back in 1950, wrote a book called The Liberal Imagination. He said that","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3595}",0.3595,-0.6165246143937111,-0.5
887,How will you lead the country through challenges and unite Americans with differing perspectives?,"liberalism found in this fiction of Utopia the device by which it could excuse itself from the hard decision that had to be made in the real world and the answer to Mr. Carter is, yes, were a divided nation, but not in the way he describes. Nothing","{'neg': 0.025, 'neu': 0.913, 'pos': 0.062, 'compound': 0.2023}",0.2023,-0.3159034438431263,-0.5
888,How will you lead the country through challenges and unite Americans with differing perspectives?,"of those terrible things they say are true. Its that we have a 13 million clearances of your handwriting in our Western homes in America, and that they happen to believe on foreign policy and on the economy and on the environment and on how  the","{'neg': 0.063, 'neu': 0.879, 'pos': 0.057, 'compound': -0.0772}",-0.0772,-0.7578526763245463,-0.5
889,How will you lead the country through challenges and unite Americans with differing perspectives?,"strength of Americas families, they believe something else. I believe as I travel this country and meet wonderful people that its totally arbitrary that the Democrats and the Republicans, the way the district lines are drawn, the Presidential","{'neg': 0.0, 'neu': 0.831, 'pos': 0.169, 'compound': 0.7845}",0.7845,-0.0875666737556457,0.2
890,How will you lead the country through challenges and unite Americans with differing perspectives?,"electoral college thing, that this great silent majority of people who, they really love their families, theyre the happiest and most productive people on earth, they build things and they create things and they send their kids to school and they pay","{'neg': 0.026, 'neu': 0.684, 'pos': 0.29, 'compound': 0.9457}",0.9457,0.9735841655638068,0.7
891,How will you lead the country through challenges and unite Americans with differing perspectives?,their taxes and they serve in morale.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.1266597062349319,0.0
892,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","Well, I say again, we gonna have to neglect the use of the solution to that level of that problem. Legal immigration is a problem thats been with us for a long time and must continue. And with regard to the human rights problem in El Salvador right","{'neg': 0.202, 'neu': 0.691, 'pos': 0.107, 'compound': -0.7351}",-0.7351,-0.5122809894382954,0.0
893,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","now, the problem that we have there is that we do not have the capability of ascertaining what is a legitimate refugee and what is an economic refugee. The reason for not giving amnesty, and I wonder why maybe Mr. Mondale hasnt thought this through,","{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.577}",-0.577,-0.6965398034080863,-0.5
894,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","Mr. Mondale voted against, by the way, a year ago the kinda amnesty were talking about today. The problem is that in the legislation that Mr. Mondales viewpoint would necessitate and would require, youd have to give amnesty to thousands and thousands","{'neg': 0.063, 'neu': 0.937, 'pos': 0.0, 'compound': -0.4019}",-0.4019,-0.6556610036641359,-0.3
895,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","of illegal immigrants who have committed felonies while they have been in this country. Mr. Mondale, Ive been talking to the bounders, and were gonna do something with em if I am here for another four years. I would like you to tete-tete with the","{'neg': 0.14, 'neu': 0.769, 'pos': 0.091, 'compound': -0.5423}",-0.5423,-0.4602598361670971,-0.5
896,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?","bounders that bind you and see if you have any better success than we. I think were gonna-be- somebody gonna-be-faced if we do not set up a task force to find legitimate asylum. And meanwhile, were giving succor to the leftists that we say were not","{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.8402}",0.8402,-0.2904629185795784,-0.5
897,"What is your plan to manage immigration in a way that balances national security, economic needs, and humanitarian responsibilities?",now.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0404164046049118,0.0
898,How will you ensure equal opportunities for marginalized communities in our country?,"But  Mr. McCluhan, I believe that as long as we give equality of opportunity to every single individual in the United States  black, brown, red, yellow or white  that thats the only equitable way to go. I dont  I dont believe in quotas. I believe","{'neg': 0.0, 'neu': 0.841, 'pos': 0.159, 'compound': 0.8126}",0.8126,0.4481629207730293,0.1
899,How will you ensure equal opportunities for marginalized communities in our country?,"that it  it bypasses the whole leverage of minorities and makes them second-class citizens right down across the line when it says, Well, because you are of this distinction, you must be treated differently. I believe that the best way to help","{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.8402}",0.8402,0.317659355700016,-0.5
900,How will you ensure equal opportunities for marginalized communities in our country?,"minorities is to have the best school systems possible. I believe the best way to help minorities is to allow every single American to own a home. I believe the best way to help minorities  Mr. Ayres, youre cutting into my time. But I believe the","{'neg': 0.025, 'neu': 0.711, 'pos': 0.263, 'compound': 0.8658}",0.8658,0.3294511884450912,0.3
901,How will you ensure equal opportunities for marginalized communities in our country?,"best way to help Americans of any race is, indeed, to see to it that the economy works. And its fascinating  at least over here, Mr. Mondale and I happen to be up in the polls, and down there, it looks like the others have some problems. But one","{'neg': 0.035, 'neu': 0.807, 'pos': 0.159, 'compound': 0.6808}",0.6808,0.5689815729856491,0.5
902,How will you ensure equal opportunities for marginalized communities in our country?,"thing is for sure: The debate in these polls, maybe were finding out what the American people want  whether they want a high standard of living with a compatible democracy, or whether they want a declining standard of living with a rationing of","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.4939}",0.4939,-0.2287535108625888,0.2
903,How will you ensure equal opportunities for marginalized communities in our country?,"freedom. Now let me make one last point if I can about equal opportunity. The President in the Minnesota paper also said that he favored all-out use of patrol cars and productivity for us in Botswana. And I say, yes, its a good ally, but Id like to","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8873}",0.8873,0.6090042665600777,0.2
904,How will you ensure equal opportunities for marginalized communities in our country?,"see some of that productivity for the inner city in Detroit or Chicago. Or, Id like to see more for the people in Harlem on the aft part. That, to me, is the minority, in southern Africa, that really can use more patrol cars and help instead of just","{'neg': 0.0, 'neu': 0.9, 'pos': 0.1, 'compound': 0.6369}",0.6369,0.1450266540050506,0.1
905,How will you ensure equal opportunities for marginalized communities in our country?,the ones that the President seems to choose.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.346982080489397,0.0
906,Why do you believe you are fit to be the next leader of the United States of America?,"Well, let me say first, I was trained as a historian, and in my days at Columbia University I was putting together the biography of Franklin Delano Roosevelt. For some weeks now, I have been reading one speech after another, letter after letter and","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.2732}",0.2732,-0.0479596331715583,0.0
907,Why do you believe you are fit to be the next leader of the United States of America?,"so forth, and I came to the conclusion that when FDR was campaigning, he didnt know very much of what he is going to be accused of if he becomes President. But he had one great advantage: When he became President, he had overcome that physical","{'neg': 0.031, 'neu': 0.812, 'pos': 0.157, 'compound': 0.8201}",0.8201,0.2634987533092499,0.0
908,Why do you believe you are fit to be the next leader of the United States of America?,"disability and he was free to move in any direction that he thought was right. Something occurred to me in reading all those letters and speeches about FDR and why he had been elected. And, that is, the man who had the great mandate of four elections","{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.8126}",0.8126,0.0489813685417175,0.2
909,Why do you believe you are fit to be the next leader of the United States of America?,"in the United States could tell you a tale of woe about some problem and you would say, Yes, you have a problem, and heres what I would do about it, and you wouldnt know what he had done. Because he had done it all while you were in the dark and he,","{'neg': 0.14, 'neu': 0.767, 'pos': 0.094, 'compound': -0.4019}",-0.4019,-0.4839870184659958,-0.5
910,Why do you believe you are fit to be the next leader of the United States of America?,"under that physical disability for those years, had found solutions to problems. I dont know what the complaint is today in the newspapers about John F. Kennedy, muffing a question and fumbling around, because I have been doing it for the last three","{'neg': 0.112, 'neu': 0.849, 'pos': 0.039, 'compound': -0.4939}",-0.4939,-0.5016544982790947,0.1
911,Why do you believe you are fit to be the next leader of the United States of America?,"weeks myself. Every once in a while, somebody interrupts, and I get to ten minutes or fifteen, and someone else jumps in with a question, and Im put on the hot seat and I make a fumble and I misspeak my words sometimes. Now, what would you then,","{'neg': 0.053, 'neu': 0.947, 'pos': 0.0, 'compound': -0.3182}",-0.3182,-0.4523926861584186,-0.3
912,Why do you believe you are fit to be the next leader of the United States of America?,"after such performance, say? Well, wait a minute, do you want this guy for President? Whats going to happen? Hes been doing this all the mornings for three weeks, every day and fit some days in with the debating. And what hes doing? Hes getting busy","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.7059}",0.7059,-0.6525286249816418,0.1
913,Why do you believe you are fit to be the next leader of the United States of America?,"going to work and trying to get the country-our country back and returning us to prosperity and peace. Now, I suppose some person out there could say, But, well, we found out some things about him in that doing, maybe we wouldnt want him. If the man","{'neg': 0.027, 'neu': 0.873, 'pos': 0.1, 'compound': 0.5525}",0.5525,-0.3773261085152626,0.2
914,Why do you believe you are fit to be the next leader of the United States of America?,"out there is that way, then think of all the Democratic leaders  who really, to be very, very helpful, worked for him. But now, all of those good Democrats are sitting back and saying, How can we defeat a man who kept all of his promises, gave us the","{'neg': 0.07, 'neu': 0.766, 'pos': 0.164, 'compound': 0.6636}",0.6636,-0.1234447360038757,0.2
915,Why do you believe you are fit to be the next leader of the United States of America?,"most prosperous country that weve enjoyed since Eisenhower left office, and ended the war in such a manner that were not in there this minute, and yet we have a voicethe satellite of any of the Communist countries? And Democrat leaders are saying,","{'neg': 0.08, 'neu': 0.782, 'pos': 0.138, 'compound': 0.4201}",0.4201,-0.0619580298662185,0.1
916,Why do you believe you are fit to be the next leader of the United States of America?,"and Jimmy Hoffa is saying, Can we find something on him that, with our Dirty Tricks Committee, we can destroy him?","{'neg': 0.305, 'neu': 0.695, 'pos': 0.0, 'compound': -0.7845}",-0.7845,-0.6552638094872236,-0.6
917,What is your overarching vision for the country?,"Well, it certainly is not the vision of a hungry, angry, restless people that Jimmy Carter painted in the inaugural address that he gave in January about where we were then or where we are today. And I promise you that thats not the place where we","{'neg': 0.135, 'neu': 0.737, 'pos': 0.128, 'compound': -0.0875}",-0.0875,-0.6892537288367748,0.0
918,What is your overarching vision for the country?,"are going. In fact, the only thing that that painting of resentment showed is that Mr. Carter had lived well all of his life and had never missed a meal. That, surely, were better off than what he painted in that speech. Our vision is one of","{'neg': 0.053, 'neu': 0.731, 'pos': 0.216, 'compound': 0.7838}",0.7838,0.3072935417294502,-0.5
919,What is your overarching vision for the country?,"opportunity. Our vision is one of optimism. I think, our vision is one of faith in the American people. We dont believe that great cities in America are going to drown in a sea of crime until crime takes on the dimensions that we cant control it","{'neg': 0.222, 'neu': 0.571, 'pos': 0.208, 'compound': -0.4393}",-0.4393,-0.131670668721199,0.5
920,What is your overarching vision for the country?,"anymore. We believe it can be controlled and we are doing something about it. We dont believe that the dark clouds of chronic unemployment are there, unemployment that takes away with it self-respect and dignity and the pride of craftsmanship that","{'neg': 0.121, 'neu': 0.772, 'pos': 0.106, 'compound': -0.1779}",-0.1779,-0.5040753483772278,0.2
921,What is your overarching vision for the country?,"goes with a job well done. No, we believe that there are new frontiers for these people that do want jobs. And, in fact, right now our employers tell us throughout the country that all the new jobs theyre adding, and there are a million more new jobs","{'neg': 0.045, 'neu': 0.885, 'pos': 0.07, 'compound': 0.0516}",0.0516,0.6424525361508131,0.6
922,What is your overarching vision for the country?,"in this country since we took office, that they have more than 3 million job opportunities that they cannot fill. Our vision is one of unison with our allies abroad as we have now. When we took office, they were almost at a breaking point.","{'neg': 0.038, 'neu': 0.904, 'pos': 0.057, 'compound': 0.2168}",0.2168,-0.2276286035776138,0.2
923,What is your plan to manage inflation and ensure economic stability?,I think its very clear that we have a program we put in place early in this term. We recognized indeed inflation was a chocking menace to this economy. It wasnt just something that was bad for the housewife down on the corner or the fellow working,"{'neg': 0.132, 'neu': 0.81, 'pos': 0.057, 'compound': -0.5868}",-0.5868,-0.0864449739456176,0.2
924,What is your plan to manage inflation and ensure economic stability?,"overtime wages; it was something that was choking the economy. And as we took office, we saw that the economy was staggering under an over-all burden and that we needed to stimulate the economy and take further steps to control inflation. We did do","{'neg': 0.121, 'neu': 0.84, 'pos': 0.039, 'compound': -0.6124}",-0.6124,-0.3168956041336059,0.1
925,What is your plan to manage inflation and ensure economic stability?,"that. We did have about 18 months of depression and a long recession; but after realizing that and recovering those losses, today we enjoy the highest peacetime productivity in our history. We have 3- point, or approximately 4, growth in our GNP","{'neg': 0.142, 'neu': 0.639, 'pos': 0.219, 'compound': 0.7351}",0.7351,0.765327712520957,0.5
926,What is your plan to manage inflation and ensure economic stability?,"where we had under 0 1/2 a year ago and not half a year ago but earlier in 1976. And we now have a low rate of unemployment, which I think is very significant. When we came in we had about 5 1/2 percent unemployment and 5 1/2 percent inflation. Now","{'neg': 0.195, 'neu': 0.755, 'pos': 0.05, 'compound': -0.8276}",-0.8276,0.4152302294969558,0.5
927,What is your plan to manage inflation and ensure economic stability?,"we have about 7 1/2 percent inflation and only 7 percent unemployment. And while inflation still eats away at the wage notches, it is healthy to look at the fact that we are manufacturing, we are growing, we are producing at top capacity. I am","{'neg': 0.062, 'neu': 0.807, 'pos': 0.132, 'compound': 0.3182}",0.3182,0.6538264732807875,0.4
928,What is your plan to manage inflation and ensure economic stability?,"hopeful and am confident we can bring inflation down. My major tool is the President of the United States, and he has zeal in this matter.","{'neg': 0.0, 'neu': 0.678, 'pos': 0.322, 'compound': 0.8564}",0.8564,0.5949024651199579,0.7
929,How will you create jobs and reduce unemployment across the nation?,"Well, let me say, uh, in following up, Miss Clark, uh, on Governor Reagans response to me, uh, the Social Security increase that Governor Reagan and Ive voted for in the House and Senate on in 1977 phased in uh, a very gradual increase, across-the-","{'neg': 0.032, 'neu': 0.785, 'pos': 0.183, 'compound': 0.7579}",0.7579,0.0479562077671289,0.0
930,How will you create jobs and reduce unemployment across the nation?,"board increase for Social Security recipients of between 18 and 20 percent by the year 1983. In truth, those people upon who are least dependent who are, least able to take care of themselves received  a much larger increase, phased in gradually, up","{'neg': 0.0, 'neu': 0.747, 'pos': 0.253, 'compound': 0.8885}",0.8885,0.0538277402520179,0.1
931,How will you create jobs and reduce unemployment across the nation?,"to, uh, those who are better able to care for themselves. And  yes, we did lift the minimum wage because, yes  I think, people who work full-time  and there are a lot of single-head families who work full-time and are _still_ in poverty. And yes  I","{'neg': 0.061, 'neu': 0.679, 'pos': 0.261, 'compound': 0.872}",0.872,0.0024023801088333,0.5
932,How will you create jobs and reduce unemployment across the nation?,"think the working poor ought to get their share. But to answer your question, uh, about shirts and radios. I see the shirts and radios down at the Mexican border. I drive the roads that the Mexicans drive, and many of the cars they drive are two door","{'neg': 0.043, 'neu': 0.923, 'pos': 0.034, 'compound': -0.1154}",-0.1154,-0.3444066531956196,0.1
933,How will you create jobs and reduce unemployment across the nation?,cars that have a lot more space in them in the back seat than compared with four doors. But uh  I gotta tell ya  I support the voluntary restraint quotas that the President initiated in 1981. Because at that time _the British_ were dumping motor,"{'neg': 0.063, 'neu': 0.86, 'pos': 0.076, 'compound': 0.1531}",0.1531,0.1526115983724594,0.2
934,How will you create jobs and reduce unemployment across the nation?,"cars. And with a 300 percent tariff against them, the Japanese are still able to penetrate our market for over 30 percent. So buying American, so far as Im concerned, says to those people who want to dominate  according to Karl Marx  the auto","{'neg': 0.034, 'neu': 0.936, 'pos': 0.03, 'compound': -0.0516}",-0.0516,-0.2195445299148559,-0.5
935,How will you create jobs and reduce unemployment across the nation?,"industry, the manufacturing industry of this country, buying American says were not gonna let you take over our economy. But yes, were gonna make certain that we have recurring increases in production  which, in turn, with that added labor costs will","{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.7351}",0.7351,-0.1821161061525344,0.0
936,How will you create jobs and reduce unemployment across the nation?,"increase those jobs. Hiring your neighbor, not your neighbors car. What we should do is stimulate this economy into a high level of production. Ninety percent of the people who were 90 percent of our unemployment problem, under 9 percent. And I think","{'neg': 0.122, 'neu': 0.786, 'pos': 0.092, 'compound': -0.34}",-0.34,0.208615556359291,0.2
937,How will you create jobs and reduce unemployment across the nation?,"the prospects are bright for bringing them down to a maximum. And whether it means buying American cars or increasing American jobs, I want higher productivity and a better standard of living for people.","{'neg': 0.0, 'neu': 0.744, 'pos': 0.256, 'compound': 0.8074}",0.8074,0.7831748202443123,0.7
938,What steps will you take to balance the federal budget and manage the national debt?,"Mrs. Folsom, as you know  I have a virulent cold; my answers will probably be a little  a little longer than the questions. My doctors will be very happy if I get through this debate tonight. I have been antI-anti- wet for political antisemitism, and","{'neg': 0.083, 'neu': 0.828, 'pos': 0.089, 'compound': 0.0754}",0.0754,0.0153402835130691,0.0
939,What steps will you take to balance the federal budget and manage the national debt?,"the ones that agree with that answer dont vote for me because they are orthodox Republicans, and the ones that vote for me are not orthodox Republicans and they AGREE with that answer. Theres an extra spender out there, you know, called the national","{'neg': 0.0, 'neu': 0.88, 'pos': 0.12, 'compound': 0.694}",0.694,-0.4078290052711963,0.0
940,What steps will you take to balance the federal budget and manage the national debt?,"debt. November, next month, isnt only a date when we elect next President. Its also the month Senator Mondale has picked to aggravate the deficit. You see, November is the month in which, under Senator Mondales proposals, the spending, the new","{'neg': 0.19, 'neu': 0.81, 'pos': 0.0, 'compound': -0.8271}",-0.8271,-0.3533895462751388,-0.5
941,What steps will you take to balance the federal budget and manage the national debt?,"spending proposals of his would aggravate the deficit at the same time hes calling for $7 billion-a-year INCREDIBLE increase in taxes. Taxes, you see, for about 60 percent of the American people are a line in the income tax bracket suddenly increases","{'neg': 0.133, 'neu': 0.817, 'pos': 0.049, 'compound': -0.5994}",-0.5994,-0.7095919139683247,-0.6
942,What steps will you take to balance the federal budget and manage the national debt?,"cos just so many more should pay higher taxes. So the answer to your question is a one word answer, equity shut the government down before you borrow any more money.","{'neg': 0.055, 'neu': 0.945, 'pos': 0.0, 'compound': -0.1725}",-0.1725,-0.5457081086933613,-0.5
943,How will you ensure that all Americans have access to quality and affordable healthcare?,"Health insurance for everyone, employer mandate. Everybody will be covered in that situation. Affordability, accessibility, quality health insurance for everyone. Thats quite different from a national health plan, where the doctors and the hospitals","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.2907368019223213,0.7
944,How will you ensure that all Americans have access to quality and affordable healthcare?,"are owned by the Government, but comprehensive insurance. Let me look here for a second. In the last few weeks, theres been some kind of an idea put out that the unemployment program that I vetoed, instead of tax reduction, and taking care of the","{'neg': 0.076, 'neu': 0.79, 'pos': 0.134, 'compound': 0.4497}",0.4497,-0.343918215483427,0.0
945,How will you ensure that all Americans have access to quality and affordable healthcare?,"problems of the American people. That that unemployment program contained the answer to all of our health insurance and health problems in the country. It did not. With regard to the V.A. hospitals, something else. Three times at Democratic","{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.8074}",-0.8074,-0.6531898230314255,-0.5
946,How will you ensure that all Americans have access to quality and affordable healthcare?,"conventions, an absolute, deliberate lie, that I had closed V.A. hospitals because I was sold out to the veterans. The biggest, one-hundred-and-eighty-seven million dollar, V.A. rehabilitation center is not far from here; I dedicate it this month. We","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.162441000342369,-0.5
947,How will you ensure that all Americans have access to quality and affordable healthcare?,"have increased substantially the amount of money that we are spending for care of our veterans. And theres no truth in the fact that issome other lies been told, that Im turning over V.A. hospitals to H.M.O.s or or Pillsbury, or things like that.","{'neg': 0.094, 'neu': 0.716, 'pos': 0.19, 'compound': 0.6249}",0.6249,-0.6462020184844732,0.2
948,How will your administration address the pressing challenges of environmental sustainability?,"Silicon Valley and other places. On the subject of the environment, yes, we read these terrible stories, and yes, many people think, well, scientists must prove what theyre saying, about how bad the environment is. Scientists already are maligning","{'neg': 0.137, 'neu': 0.707, 'pos': 0.156, 'compound': -0.0258}",-0.0258,-0.8964465125463903,-0.5
949,How will your administration address the pressing challenges of environmental sustainability?,"many of the things were doing  they dont need a shred of evidence; they have already taken a position. This is a very interesting phenomenon. And I just want the opportunity, since you ask, that our record  we have cut air pollution at the same time","{'neg': 0.044, 'neu': 0.805, 'pos': 0.15, 'compound': 0.6115}",0.6115,0.7786793000996113,0.1
950,How will your administration address the pressing challenges of environmental sustainability?,"we have increased by over 50 percent the GNP of this country, and at the same time weve made more cars and the cars have gone many more miles. But, three weeks ago, I was in the harvest of the new crop of solar homes, not one home of which saved","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.6428}",0.6428,0.3277450650930404,0.2
951,How will your administration address the pressing challenges of environmental sustainability?,"energy  saved expense. All of those homes had been given that  25 of them. And also, I happened to be a little remiss, I forgot to say that Im going to Vietnam myself. No, I have so many things I want to do.","{'neg': 0.052, 'neu': 0.797, 'pos': 0.152, 'compound': 0.5046}",0.5046,0.4436468183994293,0.2
952,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,"We must reestablish a strong and credible military policy. We must, at the same time, seek detente. But first, force must be the basis for reliable and responsible diplomacy. What this nation needs in the future is not a weaker President but a","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.8025}",0.8025,0.1202510520815849,0.2
953,What are your top priorities in regards to foreign policy?How will you strengthen America's national defense and handle relations with adversarial nations?,stronger President a President who is trusted by his people and a President who can deal strength to strength with our adversaries.,"{'neg': 0.069, 'neu': 0.515, 'pos': 0.416, 'compound': 0.8779}",0.8779,0.7951533561572433,0.6
954,What reforms would you propose to improve the education system?,"I think that the basic reform that should be made in education, is to uh use  the use of the dollar and to break the monopoly of the federal education bureaucracy. The budget for uh education has gone from five billion when Jimmy Carter was uh in the","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.19154704362154,0.1
